,precision,recall,f1-score,support
"
",0.0,0.0,0.0,0.0
"

",0.0,0.0,0.0,0.0
5598,0.0,0.0,0.0,0.0
5599,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0
560,0.0,0.0,0.0,0.0
5600,0.0,0.0,0.0,0.0
56003,0.0,0.0,0.0,0.0
56019,0.0,0.0,0.0,0.0
5601x1280,0.0,0.0,0.0,0.0
5601x2713,0.0,0.0,0.0,0.0
56020,0.0,0.0,0.0,0.0
5603x03022,0.0,0.0,0.0,0.0
5604212175,0.0,0.0,0.0,0.0
56059,0.0,0.0,0.0,0.0
5605x46891,0.0,0.0,0.0,0.0
560856171,0.0,0.0,0.0,0.0
561,0.0,0.0,0.0,0.0
561)997,0.0,0.0,0.0,0.0
561.657.9855x84381,0.0,0.0,0.0,0.0
56181,0.0,0.0,0.0,0.0
56183,0.0,0.0,0.0,0.0
561889534,0.0,0.0,0.0,0.0
562,0.0,0.0,0.0,0.0
56238,0.0,0.0,0.0,0.0
5625,0.0,0.0,0.0,0.0
56250,0.0,0.0,0.0,0.0
562727268,0.0,0.0,0.0,0.0
56278,0.0,0.0,0.0,0.0
56294,0.0,0.0,0.0,0.0
563,0.0,0.0,0.0,0.0
563)918,0.0,0.0,0.0,0.0
5630,0.0,0.0,0.0,0.0
56300,0.0,0.0,0.0,0.0
56307,0.0,0.0,0.0,0.0
5632,0.0,0.0,0.0,0.0
5633x50955,0.0,0.0,0.0,0.0
56344,0.0,0.0,0.0,0.0
5634x289,0.0,0.0,0.0,0.0
563562236,0.0,0.0,0.0,0.0
56359,0.0,0.0,0.0,0.0
564,0.0,0.0,0.0,0.0
564)326,0.0,0.0,0.0,0.0
5641,0.0,0.0,0.0,0.0
56420,0.0,0.0,0.0,0.0
56442,0.0,0.0,0.0,0.0
56456,0.0,0.0,0.0,0.0
5646,0.0,0.0,0.0,0.0
56473,0.0,0.0,0.0,0.0
5647x4418,0.0,0.0,0.0,0.0
5649895280,0.0,0.0,0.0,0.0
565,0.0,0.0,0.0,0.0
565)806,0.0,0.0,0.0,0.0
56509,0.0,0.0,0.0,0.0
56521,0.0,0.0,0.0,0.0
5653,0.0,0.0,0.0,0.0
5654x4787,0.0,0.0,0.0,0.0
565565188,0.0,0.0,0.0,0.0
5657282222,0.0,0.0,0.0,0.0
56597,0.0,0.0,0.0,0.0
566,0.0,0.0,0.0,0.0
566)587,0.0,0.0,0.0,0.0
566.329.3248,0.0,0.0,0.0,0.0
566.463.1437x148,0.0,0.0,0.0,0.0
566.892.5223x710,0.0,0.0,0.0,0.0
5660,0.0,0.0,0.0,0.0
56604,0.0,0.0,0.0,0.0
5661,0.0,0.0,0.0,0.0
56610,0.0,0.0,0.0,0.0
56619,0.0,0.0,0.0,0.0
5662,0.0,0.0,0.0,0.0
5666,0.0,0.0,0.0,0.0
56691,0.0,0.0,0.0,0.0
567,0.0,0.0,0.0,0.0
567.603.6416x8766,0.0,0.0,0.0,0.0
56735,0.0,0.0,0.0,0.0
5675,0.0,0.0,0.0,0.0
56759,0.0,0.0,0.0,0.0
56787,0.0,0.0,0.0,0.0
567PPP,0.0,0.0,0.0,0.0
568,0.0,0.0,0.0,0.0
568)261,0.0,0.0,0.0,0.0
56826,0.0,0.0,0.0,0.0
56828,0.0,0.0,0.0,0.0
568322478,0.0,0.0,0.0,0.0
569,0.0,0.0,0.0,0.0
569)683,0.0,0.0,0.0,0.0
569.295.6673x270,0.0,0.0,0.0,0.0
569.591.3851,0.0,0.0,0.0,0.0
569.607.5175x85970,0.0,0.0,0.0,0.0
569.901.8511x1099,0.0,0.0,0.0,0.0
56920,0.0,0.0,0.0,0.0
5694,0.0,0.0,0.0,0.0
56950,0.0,0.0,0.0,0.0
56S,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0
570,0.0,0.0,0.0,0.0
570)731,0.0,0.0,0.0,0.0
570.672.3313x2828,0.0,0.0,0.0,0.0
5705x0102,0.0,0.0,0.0,0.0
5707,0.0,0.0,0.0,0.0
5709,0.0,0.0,0.0,0.0
571,0.0,0.0,0.0,0.0
571.266.8605x011,0.0,0.0,0.0,0.0
5712012343,0.0,0.0,0.0,0.0
57134,0.0,0.0,0.0,0.0
5713x4943,0.0,0.0,0.0,0.0
57149,0.0,0.0,0.0,0.0
5715,0.0,0.0,0.0,0.0
57152,0.0,0.0,0.0,0.0
57155,0.0,0.0,0.0,0.0
5716,0.0,0.0,0.0,0.0
57193,0.0,0.0,0.0,0.0
572,0.0,0.0,0.0,0.0
572)412,0.0,0.0,0.0,0.0
5722,0.0,0.0,0.0,0.0
5723x9781,0.0,0.0,0.0,0.0
5724x3587,0.0,0.0,0.0,0.0
5728,0.0,0.0,0.0,0.0
5729,0.0,0.0,0.0,0.0
573,0.0,0.0,0.0,0.0
573)682,0.0,0.0,0.0,0.0
573.312.9362x7062,0.0,0.0,0.0,0.0
57307,0.0,0.0,0.0,0.0
5733,0.0,0.0,0.0,0.0
57345,0.0,0.0,0.0,0.0
5737,0.0,0.0,0.0,0.0
57399,0.0,0.0,0.0,0.0
5739x5071,0.0,0.0,0.0,0.0
574,0.0,0.0,0.0,0.0
57400,0.0,0.0,0.0,0.0
57412,0.0,0.0,0.0,0.0
57477,0.0,0.0,0.0,0.0
57497,0.0,0.0,0.0,0.0
575,0.0,0.0,0.0,0.0
575)761,0.0,0.0,0.0,0.0
57501,0.0,0.0,0.0,0.0
5750x5638,0.0,0.0,0.0,0.0
5751,0.0,0.0,0.0,0.0
57522,0.0,0.0,0.0,0.0
57525,0.0,0.0,0.0,0.0
57538,0.0,0.0,0.0,0.0
5758,0.0,0.0,0.0,0.0
57591,0.0,0.0,0.0,0.0
576,0.0,0.0,0.0,0.0
576)948,0.0,0.0,0.0,0.0
576)975,0.0,0.0,0.0,0.0
5763,0.0,0.0,0.0,0.0
5763x0842,0.0,0.0,0.0,0.0
576582103,0.0,0.0,0.0,0.0
5766,0.0,0.0,0.0,0.0
5767033452,0.0,0.0,0.0,0.0
57675,0.0,0.0,0.0,0.0
577,0.0,0.0,0.0,0.0
57701,0.0,0.0,0.0,0.0
57722,0.0,0.0,0.0,0.0
57732,0.0,0.0,0.0,0.0
5774,0.0,0.0,0.0,0.0
57762,0.0,0.0,0.0,0.0
5777,0.0,0.0,0.0,0.0
5777x223,0.0,0.0,0.0,0.0
5778,0.0,0.0,0.0,0.0
5779,0.0,0.0,0.0,0.0
578,0.0,0.0,0.0,0.0
578.546.9218,0.0,0.0,0.0,0.0
578.698.4931,0.0,0.0,0.0,0.0
578.867.2957,0.0,0.0,0.0,0.0
5780x658,0.0,0.0,0.0,0.0
57835,0.0,0.0,0.0,0.0
57856,0.0,0.0,0.0,0.0
5785882533,0.0,0.0,0.0,0.0
57875,0.0,0.0,0.0,0.0
57885,0.0,0.0,0.0,0.0
579,0.0,0.0,0.0,0.0
579.364.8944,0.0,0.0,0.0,0.0
57914,0.0,0.0,0.0,0.0
57915,0.0,0.0,0.0,0.0
57921,0.0,0.0,0.0,0.0
5792x596,0.0,0.0,0.0,0.0
57940,0.0,0.0,0.0,0.0
5795,0.0,0.0,0.0,0.0
579753179,0.0,0.0,0.0,0.0
57V•173,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
580,0.0,0.0,0.0,0.0
580)606,0.0,0.0,0.0,0.0
5804,0.0,0.0,0.0,0.0
5808,0.0,0.0,0.0,0.0
58084,0.0,0.0,0.0,0.0
581,0.0,0.0,0.0,0.0
58130,0.0,0.0,0.0,0.0
58147,0.0,0.0,0.0,0.0
58149,0.0,0.0,0.0,0.0
5814x727,0.0,0.0,0.0,0.0
5815,0.0,0.0,0.0,0.0
58154,0.0,0.0,0.0,0.0
5816,0.0,0.0,0.0,0.0
582,0.0,0.0,0.0,0.0
582.377.9960x9469,0.0,0.0,0.0,0.0
5820,0.0,0.0,0.0,0.0
58223,0.0,0.0,0.0,0.0
5824,0.0,0.0,0.0,0.0
58253,0.0,0.0,0.0,0.0
5827,0.0,0.0,0.0,0.0
58270,0.0,0.0,0.0,0.0
58280,0.0,0.0,0.0,0.0
583,0.0,0.0,0.0,0.0
583.287.6218x40840,0.0,0.0,0.0,0.0
583.835.1396,0.0,0.0,0.0,0.0
5830,0.0,0.0,0.0,0.0
58301,0.0,0.0,0.0,0.0
5830x9861,0.0,0.0,0.0,0.0
58318,0.0,0.0,0.0,0.0
5833,0.0,0.0,0.0,0.0
5837,0.0,0.0,0.0,0.0
58386,0.0,0.0,0.0,0.0
5838628903,0.0,0.0,0.0,0.0
5839,0.0,0.0,0.0,0.0
584,0.0,0.0,0.0,0.0
584)882,0.0,0.0,0.0,0.0
584.357.0404x4324,0.0,0.0,0.0,0.0
584.534.6014x53209,0.0,0.0,0.0,0.0
584040551,0.0,0.0,0.0,0.0
5842x72518,0.0,0.0,0.0,0.0
5845,0.0,0.0,0.0,0.0
58482,0.0,0.0,0.0,0.0
5848x462,0.0,0.0,0.0,0.0
58499,0.0,0.0,0.0,0.0
585,0.0,0.0,0.0,0.0
58528,0.0,0.0,0.0,0.0
58574,0.0,0.0,0.0,0.0
5859081858,0.0,0.0,0.0,0.0
586,0.0,0.0,0.0,0.0
586)879,0.0,0.0,0.0,0.0
58622,0.0,0.0,0.0,0.0
5862x27795,0.0,0.0,0.0,0.0
586707330,0.0,0.0,0.0,0.0
58671,0.0,0.0,0.0,0.0
58673,0.0,0.0,0.0,0.0
5869,0.0,0.0,0.0,0.0
58697,0.0,0.0,0.0,0.0
58698,0.0,0.0,0.0,0.0
5869x609,0.0,0.0,0.0,0.0
587,0.0,0.0,0.0,0.0
587)229,0.0,0.0,0.0,0.0
587)531,0.0,0.0,0.0,0.0
5870,0.0,0.0,0.0,0.0
58704,0.0,0.0,0.0,0.0
58716,0.0,0.0,0.0,0.0
5871x21008,0.0,0.0,0.0,0.0
58733,0.0,0.0,0.0,0.0
58755,0.0,0.0,0.0,0.0
5875x9915,0.0,0.0,0.0,0.0
58765,0.0,0.0,0.0,0.0
5877x16528,0.0,0.0,0.0,0.0
5878x49980,0.0,0.0,0.0,0.0
5879,0.0,0.0,0.0,0.0
5879x33277,0.0,0.0,0.0,0.0
588,0.0,0.0,0.0,0.0
588.711.7247x129,0.0,0.0,0.0,0.0
5880x42080,0.0,0.0,0.0,0.0
58818,0.0,0.0,0.0,0.0
5884,0.0,0.0,0.0,0.0
5884x48880,0.0,0.0,0.0,0.0
5884x74690,0.0,0.0,0.0,0.0
5885,0.0,0.0,0.0,0.0
5885077938,0.0,0.0,0.0,0.0
5887,0.0,0.0,0.0,0.0
58874,0.0,0.0,0.0,0.0
5887x032,0.0,0.0,0.0,0.0
58882,0.0,0.0,0.0,0.0
589,0.0,0.0,0.0,0.0
589)875,0.0,0.0,0.0,0.0
589.629.8052x48102,0.0,0.0,0.0,0.0
5894,0.0,0.0,0.0,0.0
5896x9884,0.0,0.0,0.0,0.0
5897,0.0,0.0,0.0,0.0
5897x64585,0.0,0.0,0.0,0.0
58S,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
590,0.0,0.0,0.0,0.0
590)943,0.0,0.0,0.0,0.0
590.869.3555x266,0.0,0.0,0.0,0.0
590.919.5180x6243,0.0,0.0,0.0,0.0
59001,0.0,0.0,0.0,0.0
59022,0.0,0.0,0.0,0.0
59035,0.0,0.0,0.0,0.0
5906,0.0,0.0,0.0,0.0
59060,0.0,0.0,0.0,0.0
59076,0.0,0.0,0.0,0.0
59090,0.0,0.0,0.0,0.0
5909x2488,0.0,0.0,0.0,0.0
591,0.0,0.0,0.0,0.0
591)693,0.0,0.0,0.0,0.0
591100808,0.0,0.0,0.0,0.0
59118,0.0,0.0,0.0,0.0
5911x6263,0.0,0.0,0.0,0.0
59128,0.0,0.0,0.0,0.0
5914,0.0,0.0,0.0,0.0
5915,0.0,0.0,0.0,0.0
59155,0.0,0.0,0.0,0.0
59158,0.0,0.0,0.0,0.0
5918,0.0,0.0,0.0,0.0
59180,0.0,0.0,0.0,0.0
59184,0.0,0.0,0.0,0.0
59193,0.0,0.0,0.0,0.0
592,0.0,0.0,0.0,0.0
5924,0.0,0.0,0.0,0.0
59253,0.0,0.0,0.0,0.0
59260,0.0,0.0,0.0,0.0
59269,0.0,0.0,0.0,0.0
5928x6163,0.0,0.0,0.0,0.0
5928x7742,0.0,0.0,0.0,0.0
593,0.0,0.0,0.0,0.0
59338,0.0,0.0,0.0,0.0
5935,0.0,0.0,0.0,0.0
5939724824,0.0,0.0,0.0,0.0
5939x06856,0.0,0.0,0.0,0.0
594,0.0,0.0,0.0,0.0
5940,0.0,0.0,0.0,0.0
5941,0.0,0.0,0.0,0.0
59431,0.0,0.0,0.0,0.0
59461,0.0,0.0,0.0,0.0
59465,0.0,0.0,0.0,0.0
594772519,0.0,0.0,0.0,0.0
59485,0.0,0.0,0.0,0.0
595,0.0,0.0,0.0,0.0
595)216,0.0,0.0,0.0,0.0
595.326.6671x366,0.0,0.0,0.0,0.0
595.909.0010x051,0.0,0.0,0.0,0.0
5951,0.0,0.0,0.0,0.0
5956,0.0,0.0,0.0,0.0
59573,0.0,0.0,0.0,0.0
59599,0.0,0.0,0.0,0.0
596,0.0,0.0,0.0,0.0
596.351.2566,0.0,0.0,0.0,0.0
596.888.9596,0.0,0.0,0.0,0.0
5961,0.0,0.0,0.0,0.0
5962,0.0,0.0,0.0,0.0
5963,0.0,0.0,0.0,0.0
59681,0.0,0.0,0.0,0.0
597,0.0,0.0,0.0,0.0
5971,0.0,0.0,0.0,0.0
59713,0.0,0.0,0.0,0.0
5972x9072,0.0,0.0,0.0,0.0
59740,0.0,0.0,0.0,0.0
5975,0.0,0.0,0.0,0.0
59755,0.0,0.0,0.0,0.0
59757,0.0,0.0,0.0,0.0
59758,0.0,0.0,0.0,0.0
5976,0.0,0.0,0.0,0.0
598,0.0,0.0,0.0,0.0
598)306,0.0,0.0,0.0,0.0
598)802,0.0,0.0,0.0,0.0
59820,0.0,0.0,0.0,0.0
5983,0.0,0.0,0.0,0.0
59831,0.0,0.0,0.0,0.0
5984,0.0,0.0,0.0,0.0
598443465,0.0,0.0,0.0,0.0
59853,0.0,0.0,0.0,0.0
59864,0.0,0.0,0.0,0.0
59866,0.0,0.0,0.0,0.0
5987,0.0,0.0,0.0,0.0
5988x5595,0.0,0.0,0.0,0.0
599,0.0,0.0,0.0,0.0
599.377.4710,0.0,0.0,0.0,0.0
599.949.4991,0.0,0.0,0.0,0.0
599061566,0.0,0.0,0.0,0.0
59936,0.0,0.0,0.0,0.0
599376,0.0,0.0,0.0,0.0
5994,0.0,0.0,0.0,0.0
5998x86663,0.0,0.0,0.0,0.0
59997,0.0,0.0,0.0,0.0
5C,0.0,0.0,0.0,0.0
5C9NJY,0.0,0.0,0.0,0.0
5FD,0.0,0.0,0.0,0.0
5JC,0.0,0.0,0.0,0.0
5O,0.0,0.0,0.0,0.0
5S,0.0,0.0,0.0,0.0
5UN,0.0,0.0,0.0,0.0
5VW,0.0,0.0,0.0,0.0
5XA,0.0,0.0,0.0,0.0
5ZZ,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
600,0.0,0.0,0.0,0.0
600.491.3918x3269,0.0,0.0,0.0,0.0
60009,0.0,0.0,0.0,0.0
60016,0.0,0.0,0.0,0.0
6002,0.0,0.0,0.0,0.0
60057,0.0,0.0,0.0,0.0
6006,0.0,0.0,0.0,0.0
601,0.0,0.0,0.0,0.0
60108,0.0,0.0,0.0,0.0
6012740635,0.0,0.0,0.0,0.0
60147,0.0,0.0,0.0,0.0
60167,0.0,0.0,0.0,0.0
601682,0.0,0.0,0.0,0.0
60175,0.0,0.0,0.0,0.0
60180,0.0,0.0,0.0,0.0
6018x08717,0.0,0.0,0.0,0.0
6019x641,0.0,0.0,0.0,0.0
602,0.0,0.0,0.0,0.0
6021x4644,0.0,0.0,0.0,0.0
60221,0.0,0.0,0.0,0.0
60227,0.0,0.0,0.0,0.0
6023,0.0,0.0,0.0,0.0
6023x413,0.0,0.0,0.0,0.0
60261,0.0,0.0,0.0,0.0
6027,0.0,0.0,0.0,0.0
602799342,0.0,0.0,0.0,0.0
6028530659,0.0,0.0,0.0,0.0
60286,0.0,0.0,0.0,0.0
60296,0.0,0.0,0.0,0.0
603,0.0,0.0,0.0,0.0
6033,0.0,0.0,0.0,0.0
60367,0.0,0.0,0.0,0.0
6039,0.0,0.0,0.0,0.0
604,0.0,0.0,0.0,0.0
6040x83349,0.0,0.0,0.0,0.0
60420,0.0,0.0,0.0,0.0
60442,0.0,0.0,0.0,0.0
605,0.0,0.0,0.0,0.0
605)691,0.0,0.0,0.0,0.0
605.571.2474x810,0.0,0.0,0.0,0.0
60501,0.0,0.0,0.0,0.0
60507,0.0,0.0,0.0,0.0
60520,0.0,0.0,0.0,0.0
6055062785,0.0,0.0,0.0,0.0
60586,0.0,0.0,0.0,0.0
605VO,0.0,0.0,0.0,0.0
606,0.0,0.0,0.0,0.0
60618,0.0,0.0,0.0,0.0
6062,0.0,0.0,0.0,0.0
6062x159,0.0,0.0,0.0,0.0
60637,0.0,0.0,0.0,0.0
6064,0.0,0.0,0.0,0.0
606454,0.0,0.0,0.0,0.0
6065672367,0.0,0.0,0.0,0.0
60662,0.0,0.0,0.0,0.0
60672,0.0,0.0,0.0,0.0
6069,0.0,0.0,0.0,0.0
607,0.0,0.0,0.0,0.0
607.611.2037x9914,0.0,0.0,0.0,0.0
6071,0.0,0.0,0.0,0.0
60711,0.0,0.0,0.0,0.0
6071x973,0.0,0.0,0.0,0.0
60727,0.0,0.0,0.0,0.0
60754,0.0,0.0,0.0,0.0
60769,0.0,0.0,0.0,0.0
6077,0.0,0.0,0.0,0.0
60790,0.0,0.0,0.0,0.0
608,0.0,0.0,0.0,0.0
60804,0.0,0.0,0.0,0.0
6084,0.0,0.0,0.0,0.0
6087,0.0,0.0,0.0,0.0
6087x5039,0.0,0.0,0.0,0.0
60889,0.0,0.0,0.0,0.0
60895,0.0,0.0,0.0,0.0
60899,0.0,0.0,0.0,0.0
6089x036,0.0,0.0,0.0,0.0
609,0.0,0.0,0.0,0.0
609)469,0.0,0.0,0.0,0.0
609)773,0.0,0.0,0.0,0.0
6091x7504,0.0,0.0,0.0,0.0
6092,0.0,0.0,0.0,0.0
609398,0.0,0.0,0.0,0.0
60940,0.0,0.0,0.0,0.0
60948,0.0,0.0,0.0,0.0
6095,0.0,0.0,0.0,0.0
60995,0.0,0.0,0.0,0.0
6099x2061,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
610,0.0,0.0,0.0,0.0
61019,0.0,0.0,0.0,0.0
61048,0.0,0.0,0.0,0.0
61061,0.0,0.0,0.0,0.0
61062,0.0,0.0,0.0,0.0
61076,0.0,0.0,0.0,0.0
611,0.0,0.0,0.0,0.0
611)208,0.0,0.0,0.0,0.0
611)496,0.0,0.0,0.0,0.0
611)567,0.0,0.0,0.0,0.0
61125,0.0,0.0,0.0,0.0
6116,0.0,0.0,0.0,0.0
6116x30483,0.0,0.0,0.0,0.0
6118,0.0,0.0,0.0,0.0
61189,0.0,0.0,0.0,0.0
6118x482,0.0,0.0,0.0,0.0
6119x72739,0.0,0.0,0.0,0.0
612,0.0,0.0,0.0,0.0
6121,0.0,0.0,0.0,0.0
6125x33705,0.0,0.0,0.0,0.0
6125x80456,0.0,0.0,0.0,0.0
613,0.0,0.0,0.0,0.0
613)797,0.0,0.0,0.0,0.0
613.324.3329,0.0,0.0,0.0,0.0
61301,0.0,0.0,0.0,0.0
61302,0.0,0.0,0.0,0.0
6132,0.0,0.0,0.0,0.0
61320,0.0,0.0,0.0,0.0
6133,0.0,0.0,0.0,0.0
6138,0.0,0.0,0.0,0.0
614,0.0,0.0,0.0,0.0
6140,0.0,0.0,0.0,0.0
61407,0.0,0.0,0.0,0.0
61411,0.0,0.0,0.0,0.0
6142,0.0,0.0,0.0,0.0
6143,0.0,0.0,0.0,0.0
6147x8014,0.0,0.0,0.0,0.0
615,0.0,0.0,0.0,0.0
61518,0.0,0.0,0.0,0.0
61536,0.0,0.0,0.0,0.0
6154,0.0,0.0,0.0,0.0
6156,0.0,0.0,0.0,0.0
61564,0.0,0.0,0.0,0.0
6157,0.0,0.0,0.0,0.0
6158x288,0.0,0.0,0.0,0.0
616,0.0,0.0,0.0,0.0
616)320,0.0,0.0,0.0,0.0
616.740.0985x3928,0.0,0.0,0.0,0.0
6160,0.0,0.0,0.0,0.0
61602,0.0,0.0,0.0,0.0
61630,0.0,0.0,0.0,0.0
61651,0.0,0.0,0.0,0.0
61680,0.0,0.0,0.0,0.0
6168x41616,0.0,0.0,0.0,0.0
6169x38340,0.0,0.0,0.0,0.0
617,0.0,0.0,0.0,0.0
6173,0.0,0.0,0.0,0.0
6175,0.0,0.0,0.0,0.0
61760,0.0,0.0,0.0,0.0
61781,0.0,0.0,0.0,0.0
61786,0.0,0.0,0.0,0.0
618,0.0,0.0,0.0,0.0
618)361,0.0,0.0,0.0,0.0
618)952,0.0,0.0,0.0,0.0
618.704.7504,0.0,0.0,0.0,0.0
6181,0.0,0.0,0.0,0.0
61827,0.0,0.0,0.0,0.0
6183,0.0,0.0,0.0,0.0
61837,0.0,0.0,0.0,0.0
6184,0.0,0.0,0.0,0.0
61848,0.0,0.0,0.0,0.0
6189,0.0,0.0,0.0,0.0
619,0.0,0.0,0.0,0.0
619)424,0.0,0.0,0.0,0.0
6192,0.0,0.0,0.0,0.0
61933,0.0,0.0,0.0,0.0
6193581699,0.0,0.0,0.0,0.0
61941,0.0,0.0,0.0,0.0
6194x85200,0.0,0.0,0.0,0.0
6196,0.0,0.0,0.0,0.0
61996,0.0,0.0,0.0,0.0
61B,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
620,0.0,0.0,0.0,0.0
6200x7325,0.0,0.0,0.0,0.0
62020,0.0,0.0,0.0,0.0
62046,0.0,0.0,0.0,0.0
6206,0.0,0.0,0.0,0.0
62063,0.0,0.0,0.0,0.0
62067,0.0,0.0,0.0,0.0
6208,0.0,0.0,0.0,0.0
62092,0.0,0.0,0.0,0.0
62098,0.0,0.0,0.0,0.0
621,0.0,0.0,0.0,0.0
621)968,0.0,0.0,0.0,0.0
62104,0.0,0.0,0.0,0.0
6210x36680,0.0,0.0,0.0,0.0
621201427,0.0,0.0,0.0,0.0
62126,0.0,0.0,0.0,0.0
62128,0.0,0.0,0.0,0.0
6213x13092,0.0,0.0,0.0,0.0
62152,0.0,0.0,0.0,0.0
6215x7780,0.0,0.0,0.0,0.0
6216,0.0,0.0,0.0,0.0
62165,0.0,0.0,0.0,0.0
6216x000,0.0,0.0,0.0,0.0
62174,0.0,0.0,0.0,0.0
62181,0.0,0.0,0.0,0.0
622,0.0,0.0,0.0,0.0
622)583,0.0,0.0,0.0,0.0
622)745,0.0,0.0,0.0,0.0
622.505.1237x18590,0.0,0.0,0.0,0.0
6220,0.0,0.0,0.0,0.0
6224909548,0.0,0.0,0.0,0.0
6225647262,0.0,0.0,0.0,0.0
62277,0.0,0.0,0.0,0.0
62290,0.0,0.0,0.0,0.0
623,0.0,0.0,0.0,0.0
6230x9605,0.0,0.0,0.0,0.0
6231,0.0,0.0,0.0,0.0
6235,0.0,0.0,0.0,0.0
62350,0.0,0.0,0.0,0.0
62354,0.0,0.0,0.0,0.0
6236,0.0,0.0,0.0,0.0
62363,0.0,0.0,0.0,0.0
62374,0.0,0.0,0.0,0.0
624,0.0,0.0,0.0,0.0
624)561,0.0,0.0,0.0,0.0
624)595,0.0,0.0,0.0,0.0
6243x486,0.0,0.0,0.0,0.0
62456,0.0,0.0,0.0,0.0
62461,0.0,0.0,0.0,0.0
62497,0.0,0.0,0.0,0.0
625,0.0,0.0,0.0,0.0
625)794,0.0,0.0,0.0,0.0
625.395.1268x12594,0.0,0.0,0.0,0.0
62535,0.0,0.0,0.0,0.0
62542,0.0,0.0,0.0,0.0
6254x25660,0.0,0.0,0.0,0.0
62596,0.0,0.0,0.0,0.0
626,0.0,0.0,0.0,0.0
626.284.4610x00447,0.0,0.0,0.0,0.0
626.983.8672,0.0,0.0,0.0,0.0
62607,0.0,0.0,0.0,0.0
6261x4323,0.0,0.0,0.0,0.0
62652,0.0,0.0,0.0,0.0
6266,0.0,0.0,0.0,0.0
6268,0.0,0.0,0.0,0.0
62686,0.0,0.0,0.0,0.0
627,0.0,0.0,0.0,0.0
62704,0.0,0.0,0.0,0.0
62717,0.0,0.0,0.0,0.0
6272,0.0,0.0,0.0,0.0
62723,0.0,0.0,0.0,0.0
62737,0.0,0.0,0.0,0.0
6274x49942,0.0,0.0,0.0,0.0
62762,0.0,0.0,0.0,0.0
62786,0.0,0.0,0.0,0.0
6279x204,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0
628)207,0.0,0.0,0.0,0.0
6282,0.0,0.0,0.0,0.0
6285,0.0,0.0,0.0,0.0
62855,0.0,0.0,0.0,0.0
62888,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0
629)340,0.0,0.0,0.0,0.0
629)525,0.0,0.0,0.0,0.0
629.599.6253x18685,0.0,0.0,0.0,0.0
62907,0.0,0.0,0.0,0.0
6292x50351,0.0,0.0,0.0,0.0
62937,0.0,0.0,0.0,0.0
6295,0.0,0.0,0.0,0.0
6296,0.0,0.0,0.0,0.0
62960,0.0,0.0,0.0,0.0
6297,0.0,0.0,0.0,0.0
62970,0.0,0.0,0.0,0.0
6297x31827,0.0,0.0,0.0,0.0
62Q,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
630,0.0,0.0,0.0,0.0
630.445.4256,0.0,0.0,0.0,0.0
6300x8207,0.0,0.0,0.0,0.0
6302,0.0,0.0,0.0,0.0
63022,0.0,0.0,0.0,0.0
63024,0.0,0.0,0.0,0.0
63047,0.0,0.0,0.0,0.0
6306,0.0,0.0,0.0,0.0
63060,0.0,0.0,0.0,0.0
63080,0.0,0.0,0.0,0.0
6308x45479,0.0,0.0,0.0,0.0
63098,0.0,0.0,0.0,0.0
631,0.0,0.0,0.0,0.0
631)531,0.0,0.0,0.0,0.0
631)839,0.0,0.0,0.0,0.0
631)979,0.0,0.0,0.0,0.0
631.272.7049x44963,0.0,0.0,0.0,0.0
631.777.8617,0.0,0.0,0.0,0.0
63110,0.0,0.0,0.0,0.0
63122,0.0,0.0,0.0,0.0
63123,0.0,0.0,0.0,0.0
6313,0.0,0.0,0.0,0.0
6314,0.0,0.0,0.0,0.0
631461090,0.0,0.0,0.0,0.0
63167,0.0,0.0,0.0,0.0
6317,0.0,0.0,0.0,0.0
63176,0.0,0.0,0.0,0.0
632,0.0,0.0,0.0,0.0
632)654,0.0,0.0,0.0,0.0
63222,0.0,0.0,0.0,0.0
6329,0.0,0.0,0.0,0.0
633,0.0,0.0,0.0,0.0
633)438,0.0,0.0,0.0,0.0
63321,0.0,0.0,0.0,0.0
6334149248,0.0,0.0,0.0,0.0
633571073,0.0,0.0,0.0,0.0
6338,0.0,0.0,0.0,0.0
63382,0.0,0.0,0.0,0.0
63390,0.0,0.0,0.0,0.0
634,0.0,0.0,0.0,0.0
634)844,0.0,0.0,0.0,0.0
6340,0.0,0.0,0.0,0.0
6341x83109,0.0,0.0,0.0,0.0
6342,0.0,0.0,0.0,0.0
63441,0.0,0.0,0.0,0.0
6344x174,0.0,0.0,0.0,0.0
6346197366,0.0,0.0,0.0,0.0
63466,0.0,0.0,0.0,0.0
6348834085,0.0,0.0,0.0,0.0
63494,0.0,0.0,0.0,0.0
635,0.0,0.0,0.0,0.0
635.685.9900x3767,0.0,0.0,0.0,0.0
635123450,0.0,0.0,0.0,0.0
63513,0.0,0.0,0.0,0.0
6351x5183,0.0,0.0,0.0,0.0
